"filename", "language", "Go", "Markdown", "YAML", "Go Module File", "Go Checksum File", "Shell Script", "C", "comment", "blank", "total"
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\fstatfs_zos.go", "Go", 146, 0, 0, 0, 0, 0, 0, 8, 11, 165
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\gccgo.go", "Go", 40, 0, 0, 0, 0, 0, 0, 7, 14, 61
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\gccgo_c.c", "C", 0, 0, 0, 0, 0, 0, 28, 7, 11, 46
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\gccgo_linux_amd64.go", "Go", 10, 0, 0, 0, 0, 0, 0, 6, 6, 22
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\ifreq_linux.go", "Go", 72, 0, 0, 0, 0, 0, 0, 51, 27, 150
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\ioctl.go", "Go", 37, 0, 0, 0, 0, 0, 0, 27, 12, 76
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\ioctl_linux.go", "Go", 131, 0, 0, 0, 0, 0, 0, 35, 31, 197
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\ioctl_zos.go", "Go", 39, 0, 0, 0, 0, 0, 0, 25, 11, 75
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\mkall.sh", "Shell Script", 0, 0, 0, 0, 0, 196, 0, 27, 9, 232
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\mkerrors.sh", "Shell Script", 0, 0, 0, 0, 0, 365, 0, 329, 66, 760
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\pagesize_unix.go", "Go", 5, 0, 0, 0, 0, 0, 0, 6, 6, 17
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\pledge_openbsd.go", "Go", 102, 0, 0, 0, 0, 0, 0, 33, 29, 164
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\ptrace_darwin.go", "Go", 4, 0, 0, 0, 0, 0, 0, 5, 4, 13
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\ptrace_ios.go", "Go", 4, 0, 0, 0, 0, 0, 0, 5, 4, 13
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\race.go", "Go", 18, 0, 0, 0, 0, 0, 0, 5, 9, 32
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\race0.go", "Go", 13, 0, 0, 0, 0, 0, 0, 5, 9, 27
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\readdirent_getdents.go", "Go", 4, 0, 0, 0, 0, 0, 0, 6, 4, 14
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\readdirent_getdirentries.go", "Go", 6, 0, 0, 0, 0, 0, 0, 10, 5, 21
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\sockcmsg_dragonfly.go", "Go", 8, 0, 0, 0, 0, 0, 0, 6, 3, 17
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\sockcmsg_linux.go", "Go", 21, 0, 0, 0, 0, 0, 0, 10, 6, 37
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\sockcmsg_unix.go", "Go", 64, 0, 0, 0, 0, 0, 0, 17, 13, 94
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\sockcmsg_unix_other.go", "Go", 25, 0, 0, 0, 0, 0, 0, 16, 7, 48
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\str.go", "Go", 18, 0, 0, 0, 0, 0, 0, 5, 5, 28
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall.go", "Go", 47, 0, 0, 0, 0, 0, 0, 36, 13, 96
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_aix.go", "Go", 315, 0, 0, 0, 0, 0, 0, 158, 81, 554
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_aix_ppc.go", "Go", 31, 0, 0, 0, 0, 0, 0, 9, 15, 55
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_aix_ppc64.go", "Go", 56, 0, 0, 0, 0, 0, 0, 14, 16, 86
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_bsd.go", "Go", 504, 0, 0, 0, 0, 0, 0, 78, 83, 665
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_darwin.1_12.go", "Go", 19, 0, 0, 0, 0, 0, 0, 8, 6, 33
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_darwin.1_13.go", "Go", 65, 0, 0, 0, 0, 0, 0, 28, 16, 109
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_darwin.go", "Go", 270, 0, 0, 0, 0, 0, 0, 377, 75, 722
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_darwin_amd64.go", "Go", 26, 0, 0, 0, 0, 0, 0, 13, 13, 52
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_darwin_arm64.go", "Go", 26, 0, 0, 0, 0, 0, 0, 13, 13, 52
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_darwin_libSystem.go", "Go", 9, 0, 0, 0, 0, 0, 0, 13, 6, 28
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_dragonfly.go", "Go", 168, 0, 0, 0, 0, 0, 0, 335, 39, 542
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_dragonfly_amd64.go", "Go", 38, 0, 0, 0, 0, 0, 0, 5, 15, 58
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_freebsd.go", "Go", 423, 0, 0, 0, 0, 0, 0, 365, 85, 873
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_freebsd_386.go", "Go", 46, 0, 0, 0, 0, 0, 0, 5, 17, 68
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_freebsd_amd64.go", "Go", 46, 0, 0, 0, 0, 0, 0, 5, 17, 68
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_freebsd_arm.go", "Go", 43, 0, 0, 0, 0, 0, 0, 5, 16, 64
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_freebsd_arm64.go", "Go", 43, 0, 0, 0, 0, 0, 0, 5, 16, 64
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_illumos.go", "Go", 137, 0, 0, 0, 0, 0, 0, 16, 34, 187
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_linux.go", "Go", 1533, 0, 0, 0, 0, 0, 0, 608, 285, 2426
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_linux_386.go", "Go", 251, 0, 0, 0, 0, 0, 0, 55, 49, 355
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_linux_amd64.go", "Go", 62, 0, 0, 0, 0, 0, 0, 65, 25, 152
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_linux_amd64_gc.go", "Go", 3, 0, 0, 0, 0, 0, 0, 6, 5, 14
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_linux_arm.go", "Go", 144, 0, 0, 0, 0, 0, 0, 65, 41, 250
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_linux_arm64.go", "Go", 107, 0, 0, 0, 0, 0, 0, 59, 34, 200
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_linux_gc.go", "Go", 3, 0, 0, 0, 0, 0, 0, 8, 5, 16
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_linux_gc_386.go", "Go", 5, 0, 0, 0, 0, 0, 0, 7, 6, 18
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_linux_gc_arm.go", "Go", 3, 0, 0, 0, 0, 0, 0, 7, 5, 15
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_linux_gccgo_386.go", "Go", 20, 0, 0, 0, 0, 0, 0, 5, 7, 32
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_linux_gccgo_arm.go", "Go", 12, 0, 0, 0, 0, 0, 0, 5, 5, 22
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_linux_mips64x.go", "Go", 108, 0, 0, 0, 0, 0, 0, 62, 27, 197
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_linux_mipsx.go", "Go", 111, 0, 0, 0, 0, 0, 0, 63, 35, 209
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_linux_ppc.go", "Go", 134, 0, 0, 0, 0, 0, 0, 67, 37, 238
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_linux_ppc64x.go", "Go", 34, 0, 0, 0, 0, 0, 0, 72, 18, 124
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_linux_riscv64.go", "Go", 96, 0, 0, 0, 0, 0, 0, 56, 33, 185
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_linux_s390x.go", "Go", 218, 0, 0, 0, 0, 0, 0, 55, 39, 312
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_linux_sparc64.go", "Go", 41, 0, 0, 0, 0, 0, 0, 61, 18, 120
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_netbsd.go", "Go", 177, 0, 0, 0, 0, 0, 0, 400, 42, 619
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_netbsd_386.go", "Go", 24, 0, 0, 0, 0, 0, 0, 5, 10, 39
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_netbsd_amd64.go", "Go", 24, 0, 0, 0, 0, 0, 0, 5, 10, 39
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_netbsd_arm.go", "Go", 24, 0, 0, 0, 0, 0, 0, 5, 10, 39
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_netbsd_arm64.go", "Go", 24, 0, 0, 0, 0, 0, 0, 5, 10, 39
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_openbsd.go", "Go", 156, 0, 0, 0, 0, 0, 0, 200, 35, 391
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_openbsd_386.go", "Go", 25, 0, 0, 0, 0, 0, 0, 7, 11, 43
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_openbsd_amd64.go", "Go", 25, 0, 0, 0, 0, 0, 0, 7, 11, 43
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_openbsd_arm.go", "Go", 25, 0, 0, 0, 0, 0, 0, 7, 11, 43
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_openbsd_arm64.go", "Go", 25, 0, 0, 0, 0, 0, 0, 7, 11, 43
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_openbsd_mips64.go", "Go", 22, 0, 0, 0, 0, 0, 0, 5, 9, 36
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_solaris.go", "Go", 670, 0, 0, 0, 0, 0, 0, 208, 109, 987
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_solaris_amd64.go", "Go", 16, 0, 0, 0, 0, 0, 0, 5, 8, 29
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_unix.go", "Go", 337, 0, 0, 0, 0, 0, 0, 37, 62, 436
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_unix_gc.go", "Go", 6, 0, 0, 0, 0, 0, 0, 8, 5, 19
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_unix_gc_ppc64x.go", "Go", 14, 0, 0, 0, 0, 0, 0, 7, 5, 26
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\syscall_zos_s390x.go", "Go", 1418, 0, 0, 0, 0, 0, 0, 206, 206, 1830
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\timestruct.go", "Go", 44, 0, 0, 0, 0, 0, 0, 20, 14, 78
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\unveil_openbsd.go", "Go", 28, 0, 0, 0, 0, 0, 0, 10, 5, 43
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\xattr_bsd.go", "Go", 178, 0, 0, 0, 0, 0, 0, 16, 48, 242
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zerrors_aix_ppc.go", "Go", 1366, 0, 0, 0, 0, 0, 0, 10, 10, 1386
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zerrors_aix_ppc64.go", "Go", 1367, 0, 0, 0, 0, 0, 0, 10, 10, 1387
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zerrors_darwin_amd64.go", "Go", 1847, 0, 0, 0, 0, 0, 0, 10, 10, 1867
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zerrors_darwin_arm64.go", "Go", 1847, 0, 0, 0, 0, 0, 0, 10, 10, 1867
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zerrors_dragonfly_amd64.go", "Go", 1719, 0, 0, 0, 0, 0, 0, 10, 10, 1739
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zerrors_freebsd_386.go", "Go", 1929, 0, 0, 0, 0, 0, 0, 10, 10, 1949
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zerrors_freebsd_amd64.go", "Go", 1928, 0, 0, 0, 0, 0, 0, 10, 10, 1948
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zerrors_freebsd_arm.go", "Go", 1827, 0, 0, 0, 0, 0, 0, 10, 10, 1847
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zerrors_freebsd_arm64.go", "Go", 1929, 0, 0, 0, 0, 0, 0, 10, 10, 1949
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zerrors_linux.go", "Go", 2956, 0, 0, 0, 0, 0, 0, 5, 7, 2968
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zerrors_linux_386.go", "Go", 803, 0, 0, 0, 0, 0, 0, 10, 10, 823
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zerrors_linux_amd64.go", "Go", 803, 0, 0, 0, 0, 0, 0, 10, 10, 823
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zerrors_linux_arm.go", "Go", 809, 0, 0, 0, 0, 0, 0, 10, 10, 829
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zerrors_linux_arm64.go", "Go", 800, 0, 0, 0, 0, 0, 0, 10, 10, 820
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zerrors_linux_mips.go", "Go", 810, 0, 0, 0, 0, 0, 0, 10, 10, 830
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zerrors_linux_mips64.go", "Go", 810, 0, 0, 0, 0, 0, 0, 10, 10, 830
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zerrors_linux_mips64le.go", "Go", 810, 0, 0, 0, 0, 0, 0, 10, 10, 830
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zerrors_linux_mipsle.go", "Go", 810, 0, 0, 0, 0, 0, 0, 10, 10, 830
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zerrors_linux_ppc.go", "Go", 862, 0, 0, 0, 0, 0, 0, 10, 10, 882
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zerrors_linux_ppc64.go", "Go", 866, 0, 0, 0, 0, 0, 0, 10, 10, 886
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zerrors_linux_ppc64le.go", "Go", 866, 0, 0, 0, 0, 0, 0, 10, 10, 886
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zerrors_linux_riscv64.go", "Go", 790, 0, 0, 0, 0, 0, 0, 10, 10, 810
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zerrors_linux_s390x.go", "Go", 865, 0, 0, 0, 0, 0, 0, 10, 10, 885
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zerrors_linux_sparc64.go", "Go", 860, 0, 0, 0, 0, 0, 0, 10, 10, 880
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zerrors_netbsd_386.go", "Go", 1761, 0, 0, 0, 0, 0, 0, 10, 10, 1781
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zerrors_netbsd_amd64.go", "Go", 1751, 0, 0, 0, 0, 0, 0, 10, 10, 1771
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zerrors_netbsd_arm.go", "Go", 1740, 0, 0, 0, 0, 0, 0, 10, 10, 1760
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zerrors_netbsd_arm64.go", "Go", 1751, 0, 0, 0, 0, 0, 0, 10, 10, 1771
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zerrors_openbsd_386.go", "Go", 1649, 0, 0, 0, 0, 0, 0, 10, 10, 1669
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zerrors_openbsd_amd64.go", "Go", 1756, 0, 0, 0, 0, 0, 0, 10, 10, 1776
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zerrors_openbsd_arm.go", "Go", 1651, 0, 0, 0, 0, 0, 0, 10, 10, 1671
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zerrors_openbsd_arm64.go", "Go", 1779, 0, 0, 0, 0, 0, 0, 10, 10, 1799
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zerrors_openbsd_mips64.go", "Go", 1844, 0, 0, 0, 0, 0, 0, 10, 10, 1864
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zerrors_solaris_amd64.go", "Go", 1538, 0, 0, 0, 0, 0, 0, 10, 10, 1558
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zerrors_zos_s390x.go", "Go", 842, 0, 0, 0, 0, 0, 0, 10, 9, 861
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zptrace_armnn_linux.go", "Go", 23, 0, 0, 0, 0, 0, 0, 10, 10, 43
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zptrace_linux_arm64.go", "Go", 10, 0, 0, 0, 0, 0, 0, 3, 5, 18
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zptrace_mipsnn_linux.go", "Go", 32, 0, 0, 0, 0, 0, 0, 10, 10, 52
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zptrace_mipsnnle_linux.go", "Go", 32, 0, 0, 0, 0, 0, 0, 10, 10, 52
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zptrace_x86_linux.go", "Go", 62, 0, 0, 0, 0, 0, 0, 10, 10, 82
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_aix_ppc.go", "Go", 992, 0, 0, 0, 0, 0, 0, 248, 246, 1486
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_aix_ppc64.go", "Go", 1073, 0, 0, 0, 0, 0, 0, 125, 246, 1444
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_aix_ppc64_gc.go", "Go", 594, 0, 0, 0, 0, 0, 0, 356, 243, 1193
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_aix_ppc64_gccgo.go", "Go", 590, 0, 0, 0, 0, 0, 0, 243, 238, 1071
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_darwin_amd64.1_13.go", "Go", 20, 0, 0, 0, 0, 0, 0, 8, 13, 41
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_darwin_amd64.go", "Go", 1565, 0, 0, 0, 0, 0, 0, 290, 577, 2432
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_darwin_arm64.1_13.go", "Go", 20, 0, 0, 0, 0, 0, 0, 8, 13, 41
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_darwin_arm64.go", "Go", 1565, 0, 0, 0, 0, 0, 0, 290, 577, 2432
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_dragonfly_amd64.go", "Go", 1272, 0, 0, 0, 0, 0, 0, 137, 271, 1680
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_freebsd_386.go", "Go", 1543, 0, 0, 0, 0, 0, 0, 159, 315, 2017
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_freebsd_amd64.go", "Go", 1543, 0, 0, 0, 0, 0, 0, 159, 315, 2017
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_freebsd_arm.go", "Go", 1543, 0, 0, 0, 0, 0, 0, 159, 315, 2017
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_freebsd_arm64.go", "Go", 1543, 0, 0, 0, 0, 0, 0, 159, 315, 2017
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_illumos_amd64.go", "Go", 83, 0, 0, 0, 0, 0, 0, 25, 21, 129
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_linux.go", "Go", 1553, 0, 0, 0, 0, 0, 0, 142, 282, 1977
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_linux_386.go", "Go", 386, 0, 0, 0, 0, 0, 0, 48, 93, 527
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_linux_amd64.go", "Go", 508, 0, 0, 0, 0, 0, 0, 63, 123, 694
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_linux_arm.go", "Go", 487, 0, 0, 0, 0, 0, 0, 60, 117, 664
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_linux_arm64.go", "Go", 439, 0, 0, 0, 0, 0, 0, 56, 109, 604
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_linux_mips.go", "Go", 516, 0, 0, 0, 0, 0, 0, 64, 125, 705
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_linux_mips64.go", "Go", 513, 0, 0, 0, 0, 0, 0, 63, 123, 699
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_linux_mips64le.go", "Go", 513, 0, 0, 0, 0, 0, 0, 63, 123, 699
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_linux_mipsle.go", "Go", 516, 0, 0, 0, 0, 0, 0, 64, 125, 705
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_linux_ppc.go", "Go", 521, 0, 0, 0, 0, 0, 0, 64, 125, 710
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_linux_ppc64.go", "Go", 555, 0, 0, 0, 0, 0, 0, 68, 133, 756
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_linux_ppc64le.go", "Go", 555, 0, 0, 0, 0, 0, 0, 68, 133, 756
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_linux_riscv64.go", "Go", 422, 0, 0, 0, 0, 0, 0, 55, 107, 584
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_linux_s390x.go", "Go", 395, 0, 0, 0, 0, 0, 0, 48, 93, 536
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_linux_sparc64.go", "Go", 514, 0, 0, 0, 0, 0, 0, 63, 123, 700
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_netbsd_386.go", "Go", 1428, 0, 0, 0, 0, 0, 0, 146, 289, 1863
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_netbsd_amd64.go", "Go", 1428, 0, 0, 0, 0, 0, 0, 146, 289, 1863
"c:\Users\user0\Documents\GitHub\calibrationReader\vendor\golang.org\x\sys\unix\zsyscall_netbsd_arm.go", "Go", 1428, 0, 0, 0, 0, 0, 0, 146, 289, 1863
